sample,richness,shannon,pielou,simpson
SRR1770826.SRS825733,400,5.38353661975708,0.898534336209275,0.987888
SRR8869465.SRS4601174,340,5.14105063674868,0.881986378671422,0.988576
ERR340390.ERS348460,305,5.02892625932977,0.879134993986694,0.986454
SRR1770864.SRS825767,284,4.72429171751982,0.836309658770479,0.974042
ERR1039766.ERS871109,317,5.04268442332854,0.875632997632024,0.983252
SRR4417690.SRS1739609,406,5.50115301953914,0.91588903838347,0.99289
SRR1370920.SRS631671,327,5.08134996685847,0.877613976068341,0.985898
ERR1039845.ERS871188,331,5.14026161784741,0.885928429116781,0.987896
SRR3998281.SRS1600402,415,5.45078854721864,0.904203169930847,0.990466
SRR3998160.SRS1600281,388,5.40197176340832,0.906218239312921,0.990802
SRR1770850.SRS825758,405,5.57445747649723,0.928474738813456,0.993626
ERR952846.ERS785532,320,4.94961212043459,0.858068079783324,0.98241
ERR1475265.ERS1222768,284,4.65713547908519,0.824421440555397,0.9688
SRR6055254.SRS2528705,207,3.93079134064221,0.737108310606283,0.925568
SRR5216021.SRS1947098,447,5.68578370037434,0.931704892664678,0.994554
ERR1039831.ERS871174,325,5.18063997614176,0.895711715487049,0.989468
ERR2782004.ERS2705166,366,5.29785285679028,0.897540564956186,0.98873
SRR10375455.SRS5592975,317,4.36880949784314,0.758618512588688,0.914838
ERR2752725.ERS2621839,322,5.04426361453637,0.873533394715037,0.985988
ERR2752886.ERS2622003,269,4.76955793671668,0.852511883652543,0.982078
ERR1039812.ERS871155,314,5.0462722423231,0.877705221175783,0.98676
ERR4192925.ERS4600195,270,4.75206560069656,0.848822335204394,0.981512
ERR1273683.ERS1059137,15,0.548263583807033,0.202456949868907,0.226136
SRR8882292.SRS4611008,435,5.50073151062585,0.9054186350008,0.989904
ERR1298818.ERS1070298,102,3.57814354117307,0.773657205269531,0.933756
SRR6131358.SRS2566805,303,4.97783988524898,0.87120627699797,0.984166
ERR1794680.ERS1501043,223,4.24718162895809,0.785471926631842,0.954266
SRR3742393.SRS1539628,262,4.60989308685305,0.827874978593607,0.968652
SRR3742488.SRS1539721,176,3.76686222660459,0.728531841548964,0.90893
SRR3178949.SRS1301340,392,5.32835959469139,0.892333938395568,0.987204
SRR4038393.SRS1623819,231,4.09271840500823,0.752003727515402,0.944
SRR4038488.SRS1623914,297,4.95754076527286,0.870701438778142,0.986326
ERR1039706.ERS871049,307,5.02780002657735,0.877934991146854,0.986564
ERR1794730.ERS1500712,36,2.32427194113118,0.648600434670104,0.836354
SRR4038367.SRS1623790,256,4.78838877090366,0.863523091703888,0.984184
ERR1794415.ERS1500665,120,4.03731267651452,0.843304363417745,0.971788
SRR8489915.SRS4293749,638,6.1719811260805,0.955660861246186,0.9966
SRR767932.SRS398916,368,5.20921204785869,0.881709363659197,0.987026
SRR1770711.SRS825617,308,4.97840040711262,0.868815656911498,0.981302
ERR1475294.ERS1222797,171,4.0679443685911,0.791172803099178,0.963756
SRR4002120.SRS1602527,275,5.01739069296337,0.893287372000577,0.989126
ERR3804444.ERS4199255,236,3.77720202983889,0.691310085051417,0.859202
SRR12235728.SRS7016154,364,4.62961542108211,0.785059288767958,0.949674
ERR3671261.ERS4035563,34,1.56510913280749,0.443831287777317,0.575434
ERR2752754.ERS2621868,261,4.68728366886964,0.842351779805022,0.981358
ERR1794231.ERS1500886,53,2.42935555192963,0.61188335891306,0.852054
SRR12075054.SRS6892513,392,5.40918979073563,0.90587047358912,0.991144
SRR8530316.SRS4327908,364,5.44486924101825,0.923304591202782,0.993304
ERR1794441.ERS1500800,47,2.54276410089167,0.660432888277397,0.871856
SRR8733486.SRS4492902,115,1.99991659445544,0.421484763185708,0.54689
SRR10375567.SRS5592863,64,0.650906623333146,0.156509959594085,0.169864
SRR6031073.SRS2510099,421,5.49645634070071,0.909612828047864,0.991828
ERR1794094.ERS1500736,42,1.54496869945903,0.413350792670809,0.650568
SRR5365938.SRS2063362,482,5.65756586861768,0.915768379281805,0.99293
SRR3998143.SRS1600264,383,5.38576980255983,0.905470430546633,0.991384
ERR2721921.ERS2621986,353,5.16654967484273,0.880691691270122,0.988046
SRR10375243.SRS5592611,131,2.22626653931666,0.456651575664809,0.697876
ERR1039625.ERS870968,330,5.21222217728834,0.898799603292978,0.989506
