sample,richness,shannon,pielou,simpson
SRR4449293.SRS1758950,80,2.53634640562652,0.578806706823058,0.8005
SRR12961276.SRS7630171,426,5.50017757715601,0.90845365897424,0.991926
ERR2563030.ERS2465298,34,1.22223566932926,0.346599748039744,0.49281
DRR153031.DRS076399,60,1.9491117336786,0.476049756941016,0.656916
SRR5747470.SRS2307141,727,6.43216341900883,0.976208103238181,0.997946
SRR12172231.SRS6965457,130,3.32219084490257,0.682520253059868,0.913712
ERR1754646.ERS1472243,347,5.21863264380706,0.892176933258692,0.98953
SRR2157064.SRS1013573,54,1.49026519242157,0.373595174867931,0.60478
ERR1101315.ERS945705,84,2.81314379531778,0.634904109791262,0.883838
SRR5341675.SRS2046346,121,3.09899997116873,0.646191684500083,0.898004
SRR5937046.SRS2433722,100,2.96856331239162,0.64461533287606,0.867434
ERR2508344.ERS2392468,38,1.12042807266825,0.308014167491918,0.379136
SRR1707225.SRS788496,173,4.15206305724934,0.80571087063704,0.967518
SRR5750204.SRS2308755,132,4.03139798237491,0.825632095319467,0.969434
ERR2012664.ERS1794642,185,4.57358617602387,0.876106213689992,0.980762
DRR150147.DRS100464,428,5.54774780927486,0.915602411471049,0.992414
SRR6787660.SRS3003292,66,2.4310277828282,0.580245374026305,0.826012
ERR2755238.ERS2673747,90,2.77962104936252,0.617719693277274,0.843778
SRR6352845.SRS2739031,117,2.67712000816333,0.562163424691673,0.810076
SRR10845719.SRS5956048,101,3.87896417041327,0.840490330915163,0.965924
SRR2071088.SRS966262,42,2.19470794542595,0.587186180043899,0.752818
SRR12172488.SRS6965956,433,5.07361598470876,0.835749494053366,0.966616
ERR4078885.ERS4534722,44,0.911245117350052,0.240803238078352,0.34322
SRR10522141.SRS5719177,39,0.910448125206013,0.24851448212093,0.30701
SRR5117954.SRS1868771,51,1.44419173055582,0.367308183388374,0.562698
ERR2937355.ERS2924615,129,2.55406963523912,0.525549017683656,0.748114
SRR6309525.SRS2703023,388,5.11313761991144,0.857764307963962,0.984248
SRR9993355.SRS5284337,190,3.02024122213634,0.575610323223225,0.75817
SRR2046555.SRS950146,74,3.2374294111758,0.752179472445126,0.92887
SRR9040932.SRS4746802,143,4.06334127304185,0.818752464718818,0.968646
SRR5857778.SRS2375486,194,3.21875037696039,0.611016902841725,0.81366
