sample,richness,shannon,pielou,simpson
SRR13285282.SRS7909264,29,0.973312385636485,0.289048671331142,0.33521
SRR9014980.SRS4724723,50,2.6450444348629,0.676132126828692,0.863272
ERR2020327.ERS1803435,181,3.89442321410138,0.749144068117914,0.9439
SRR3955234.SRS1586990,55,2.35070479157786,0.586600784841276,0.831822
SRR11177242.SRS6213104,76,3.21362364635548,0.742050686072259,0.904178
ERR2020261.ERS1803369,150,2.43080180041203,0.485128463306061,0.659036
SRR6262906.SRS2666865,176,4.00798747884687,0.775166789548741,0.953612
SRR6262875.SRS2666896,154,2.88764842868653,0.573292753897031,0.746046
SRR9015127.SRS4724575,67,3.02519289957202,0.719480155486422,0.912044
ERR4276576.ERS4758617,54,2.73495057041948,0.68562584820942,0.874914
ERR3933145.ERS4333277,377,5.26716607900308,0.887887454508427,0.988388
SRR13285266.SRS7909280,179,4.39434736521258,0.847121754519348,0.975626
SRR9015054.SRS4724649,168,3.43122323928103,0.669642341958976,0.910858
ERR3933104.ERS4333236,80,3.06167883100361,0.698690146421592,0.91566
ERR2227303.ERS2063278,163,3.8714327811839,0.760035853460332,0.950334
SRR6262987.SRS2666780,156,3.78354030594117,0.749237265480352,0.950666
ERR2020339.ERS1803447,254,4.41867150219316,0.797978104466556,0.966888
SRR7890584.SRS3811622,355,4.95559464231925,0.843919488672579,0.976878
SRR13285289.SRS7909256,290,4.3109585705517,0.760326121326289,0.924342
SRR9014987.SRS4724715,171,3.82493428115395,0.743909872577438,0.945734
SRR6263101.SRS2666666,313,4.80003567843213,0.835340401177306,0.97224
SRR3955110.SRS1586866,361,4.98457823226502,0.846439384129491,0.981992
SRR6262980.SRS2666790,123,3.66545817045989,0.761703604802193,0.9426
SRR6263070.SRS2666696,254,3.95494782364476,0.714233173027177,0.91379
ERR4276588.ERS4758629,70,3.33934688612967,0.786006973263988,0.938458
ERR3933157.ERS4333289,247,3.79191510135803,0.688264262685624,0.875828
ERR2020195.ERS1803303,223,4.06670924250279,0.752095441829221,0.944832
SRR9015038.SRS4724665,166,3.44234415479284,0.673386615404947,0.901308
ERR3933079.ERS4333211,204,3.75058002379653,0.705245467973244,0.906136
ERR3933116.ERS4333248,327,4.78256176329535,0.826009440848055,0.968008
SRR6262961.SRS2666805,153,3.44429446273852,0.684690779721446,0.908116
SRR3955254.SRS1587010,32,2.04203318904302,0.589206231032608,0.81628
SRR9015031.SRS4724671,113,2.87836224799834,0.608869497993155,0.84815
DRR147313.DRS072831,542,5.95602243039885,0.946111320639476,0.9957
SRR3955085.SRS1586841,299,4.57254417836441,0.802138310728794,0.96763
SRR3955122.SRS1586878,245,4.35547172998222,0.791722831993909,0.95577
SRR6008390.SRS2493404,229,4.34592483698511,0.799806253272141,0.967004
SRR6263108.SRS2666659,267,4.60138664149888,0.823551433419889,0.974122
SRR6263077.SRS2666687,96,2.89915295417931,0.635173486457214,0.851378
