rank_by_mean,player_id,biome,mean_rating,sd_rating
1,90_3393;96_31643;97_40034;98_52130;99_74537,freshwater.3,852.7715359202311,7.095243040789197
2,90_20;96_795;97_926;98_1256;99_15758,freshwater.3,852.6488860273181,7.738461990542227
3,90_517;96_2731;97_3357;98_16487;99_21854,freshwater.3,847.1254045013684,7.111073800104043
4,90_517;96_2731;97_3357;98_4234;99_5684,freshwater.3,841.6014749398861,7.245810820733505
5,90_517;96_2599;97_3182;98_3996;99_5358,freshwater.3,838.042112217817,7.490887457647004
6,90_20;96_795;97_926;98_37581;99_52415,freshwater.3,835.2995492037347,7.502580369438889
7,90_4309;96_45084;97_57802;98_76645;99_113122,freshwater.3,832.7786069879044,7.213389827678673
8,90_20;96_774;97_902;98_1058;99_1339,freshwater.3,831.7190387603487,7.344378116203287
9,90_20;96_574;97_668;98_775;99_993,freshwater.3,827.7018010316243,7.350445764725251
10,90_212;96_5120;97_6179;98_7708;99_10335,freshwater.3,826.7440509024208,7.3787796712591245
11,90_129;96_771;97_899;98_1055;99_1895,freshwater.3,826.7040659188548,7.202131606515837
12,90_8523;96_36956;97_46964;98_61560;99_89170,freshwater.3,826.6695697640992,7.359663613929567
13,90_2025;96_8704;97_10466;98_61568;99_89182,freshwater.3,826.1395870799821,7.3298547170726644
14,90_416;96_3374;97_4143;98_5300;99_7220,freshwater.3,824.2264915979016,7.331211868534653
15,90_223;96_2383;97_27826;98_35453;99_49304,freshwater.3,824.0557421539746,6.778066760265446
16,90_2509;96_11057;97_13393;98_16486;99_21853,freshwater.3,823.483248991595,6.574922807531913
17,90_78;96_17941;97_57723;98_76530;99_112948,freshwater.3,822.4325240163631,7.219234449623211
18,90_1165;96_8666;97_10419;98_12772;99_16869,freshwater.3,821.6113227270299,7.212609583208547
19,90_94;96_50909;97_65563;98_87510;99_130725,freshwater.3,821.3276158055434,7.1546097325121085
20,90_1851;96_45028;97_57725;98_76532;99_112951,freshwater.3,820.8930335294867,7.181437130385598
21,90_75;96_39509;97_50344;98_66266;99_96663,freshwater.3,820.3405861448675,7.1718722359157905
22,90_3393;96_16026;97_19656;98_99152;99_149986,freshwater.3,819.8312607113882,6.557031653416421
23,90_78;96_17941;97_57723;98_76530;99_112949,freshwater.3,819.0263584504206,7.11709388229708
24,90_20;96_1995;97_2398;98_16878;99_22388,freshwater.3,818.4497366880136,7.329513597991377
25,90_4646;96_37233;97_47328;98_62055;99_89906,freshwater.3,817.6496228364502,7.212678243444583
26,90_244;96_21362;97_78278;98_105711;99_160602,freshwater.3,817.1213739292198,7.29293607226206
27,90_1053;96_36955;97_46961;98_61557;99_89167,freshwater.3,816.8448961511912,7.052936959963879
28,90_185;96_5998;97_7215;98_8906;99_11859,freshwater.3,816.7498373046976,7.107363396504799
29,90_80;96_1834;97_2203;98_2702;99_3525,freshwater.3,816.415502838067,7.091698393460477
30,90_130;96_390;97_439;98_501;99_656,freshwater.3,815.6627250216488,7.316041249339352
31,90_545;96_14231;97_17346;98_21555;99_28895,freshwater.3,815.4249019843675,7.2891290205786685
32,90_185;96_16906;97_20741;98_25949;99_35154,freshwater.3,815.3944406630952,7.068508885051864
33,90_16171;96_67868;97_88209;98_119930;99_184248,freshwater.3,815.3476161316511,7.055460104004747
34,90_17225;96_13347;97_16233;98_20111;99_108382,freshwater.3,815.0404646337407,7.006602667658601
35,90_19;96_2230;97_3246;98_19142;99_25465,freshwater.3,814.4419031391993,7.191075692530209
36,90_15368;96_177;97_192;98_215;99_253,freshwater.3,813.8020442121277,6.819672118822241
37,90_1555;96_30925;97_39112;98_50864;99_72601,freshwater.3,813.2949831901856,7.002294882777245
38,90_7765;96_57139;97_73876;98_99425;99_150456,freshwater.3,813.1566622259518,6.916147265290773
39,90_129;96_771;97_899;98_1055;99_5282,freshwater.3,813.0633763741218,7.001264591806243
40,90_800;96_33906;97_43004;98_56205;99_80773,freshwater.3,812.2581657064559,6.863932013679767
41,90_169;96_32563;97_41233;98_53768;99_76916,freshwater.3,812.2085112217384,7.019173526157151
42,90_17241;96_11054;97_13388;98_16481;99_21848,freshwater.3,812.1501811584453,6.7828605122079555
43,90_86;96_297;97_582;98_669;99_843,freshwater.3,811.9551136337216,7.015561968129083
44,90_1;96_431;97_492;98_563;99_701,freshwater.3,811.8470490623945,7.144285517136144
45,90_4310;96_55792;97_72046;98_96798;99_146157,freshwater.3,811.595344756622,6.707234759064485
46,90_87;96_2025;97_2440;98_6825;99_82847,freshwater.3,811.5861259449374,6.528493170182494
47,90_2084;96_14485;97_17674;98_21972;99_29474,freshwater.3,810.9569214688329,6.933809873012369
48,90_130;96_390;97_439;98_501;99_1295,freshwater.3,810.9054759911124,7.231994598443867
49,90_1789;96_9774;97_89248;98_121441;99_186714,freshwater.3,810.8599106860047,6.939276775018016
