rank_by_mean,player_id,biome,mean_rating,sd_rating
1,90_19;96_3607;97_4430;98_5679;99_7766,saline.3,949.7880323607292,3.957588457420501
2,90_102;96_3497;97_4286;98_5488;99_7491,saline.3,932.4329442645902,3.788710826223795
3,90_15792;96_4205;97_8957;98_10983;99_14496,saline.3,928.7599233383999,3.854474164479478
4,90_16067;96_2802;97_3442;98_4348;99_5847,saline.3,907.7964798992853,3.692914381003656
5,90_107;96_10256;97_12380;98_15217;99_20118,saline.3,901.9720766302888,3.7031518636670224
6,90_19;96_672;97_778;98_902;99_1149,saline.3,901.3291571540035,3.7063680373088204
7,90_15857;96_3970;97_4884;98_16816;99_22298,saline.3,901.2836056977405,3.775170306883012
8,90_23;96_3372;97_4141;98_9508;99_20432,saline.3,900.7542072406894,3.7085475540486676
9,90_14;96_71;97_3549;98_4492;99_6055,saline.3,893.3181082611642,3.8028019841058454
10,90_476;96_2292;97_2782;98_3453;99_4597,saline.3,887.8764968263481,3.6395869074059126
11,90_471;96_10257;97_12381;98_15219;99_20120,saline.3,887.2426717422724,3.6993729604087715
12,90_16320;96_10603;97_12819;98_15769;99_20869,saline.3,886.5133989684032,3.7019450728739187
13,90_1050;96_7168;97_9723;98_11945;99_18746,saline.3,885.3673908920371,3.640553855596494
14,90_1747;96_7667;97_9207;98_11289;99_14910,saline.3,885.1372948004831,3.682656002381078
15,90_330;96_8788;97_10566;98_12960;99_17122,saline.3,884.5671104752166,3.6349646865337606
16,90_19;96_123;97_2347;98_2896;99_3802,saline.3,883.5493358501702,3.7379345158579853
17,90_23;96_62285;97_80710;98_109246;99_166438,saline.3,882.6302200031421,3.573932054039523
18,90_59;96_759;97_1181;98_1412;99_1786,saline.3,882.1900818799335,3.5672810401885484
19,90_16657;96_2378;97_2894;98_3606;99_4816,saline.3,880.6754354207542,3.4002421452489457
20,90_19;96_355;97_675;98_785;99_1008,saline.3,880.2379476173512,3.5451503865644467
21,90_260;96_1031;97_9986;98_12277;99_16277,saline.3,879.7133297778805,3.6565342008141055
22,90_17667;96_68968;97_89625;98_121921;99_187396,saline.3,879.5116443581599,3.6508625095447913
23,90_68;96_165;97_178;98_1014;99_1284,saline.3,879.305008549862,3.6098584282204254
24,90_23;96_9572;97_11526;98_14161;99_18748,saline.3,877.4725259661418,3.56238641181847
25,90_54;96_33283;97_42191;98_55087;99_79016,saline.3,877.1379495929859,3.491347103890984
26,90_113;96_315;97_17958;98_22323;99_29979,saline.3,875.6312112250746,3.5819410064589086
27,90_16206;96_66963;97_86967;98_118166;99_181201,saline.3,875.0780216740142,3.615392323197876
28,90_19;96_2230;97_2701;98_3354;99_4463,saline.3,874.2699982063949,3.6204356080131492
29,90_336;96_3968;97_4882;98_6247;99_8553,saline.3,874.2292295231044,3.5520526981140814
30,90_521;96_2636;97_3228;98_4055;99_5432,saline.3,872.8298796498076,3.6037730010143134
31,90_489;96_50133;97_64543;98_86105;99_128498,saline.3,872.4027342994538,3.566434277779367
32,90_672;96_8404;97_10116;98_12422;99_36540,saline.3,871.7677250435831,3.5609807268630003
33,90_174;96_1635;97_1957;98_2407;99_10877,saline.3,871.3023250853504,3.5696018302241836
34,90_12;96_1067;97_1245;98_1494;99_1897,saline.3,871.1859972926591,3.516431310122281
35,90_107;96_10591;97_12805;98_15749;99_20837,saline.3,870.877203485155,3.573443069242559
36,90_14;96_71;97_193;98_216;99_1687,saline.3,870.7980115324924,3.532946762663088
37,90_672;96_3638;97_4470;98_5736;99_7851,saline.3,870.7242224252645,3.538072571983525
38,90_1533;96_6538;97_7843;98_12417;99_16447,saline.3,870.6985183571963,3.5911547966491906
39,90_15837;96_2798;97_3438;98_4338;99_5835,saline.3,870.2063150996386,3.421970640208219
40,90_15837;96_450;97_516;98_593;99_740,saline.3,869.6503748282222,3.3506872956044225
41,90_16151;96_2008;97_2417;98_2990;99_3946,saline.3,869.3229085980292,3.537683840736304
42,90_7251;96_31823;97_40269;98_91383;99_137113,saline.3,869.2618641554538,3.3835692150172836
43,90_214;96_10781;97_13047;98_16057;99_21291,saline.3,869.113394996701,3.413029874882008
44,90_14;96_60139;97_77867;98_105149;99_159743,saline.3,868.1719111556091,3.50830593611551
45,90_19;96_2693;97_3307;98_4163;99_5578,saline.3,868.1114333478037,3.4021931905327034
46,90_52;96_277;97_306;98_2176;99_2807,saline.3,868.0955666258448,3.5656717149679213
47,90_19;96_123;97_130;98_8065;99_10832,saline.3,867.870918747987,3.6012377811790897
48,90_672;96_8404;97_10116;98_12422;99_118503,saline.3,867.8629043737282,3.52160144654467
49,90_16236;96_4741;97_5754;98_7222;99_20868,saline.3,867.6732093069443,3.546671900655637
50,90_82;96_331;97_56162;98_74357;99_109518,saline.3,867.4240992040191,3.5042529603071872
