rank_by_mean,player_id,biome,mean_rating,sd_rating
1,90_8163;96_35539;97_45132;98_59064;99_179954,peatland.2,1020.1020350835872,1.2287602448561048
2,90_1335;96_32518;97_41177;98_53692;99_76818,peatland.2,1019.8875674380397,1.438798336273782
3,90_7185;96_56718;97_73311;98_98605;99_149102,peatland.2,1019.6985677133011,1.23461519923981
4,90_969;96_32361;97_40969;98_53402;99_76345,peatland.2,1018.6468522849677,1.2895324658933784
5,90_9561;96_53430;97_68897;98_92312;99_138702,peatland.2,1018.608841226565,1.3536637598731038
6,90_15801;96_35013;97_44436;98_58143;99_83792,peatland.2,1018.4164061940476,1.4536423498554187
7,90_1521;96_57283;97_74076;98_99701;99_150886,peatland.2,1018.1659246864718,1.4723566104767247
8,90_3105;96_30279;97_57620;98_76387;99_112705,peatland.2,1017.5390846467216,1.245058226959913
9,90_3228;96_43126;97_55182;98_73032;99_107461,peatland.2,1016.5394136715325,1.211352326317699
10,90_195;96_16591;97_20361;98_25467;99_34490,peatland.2,1015.0623416523576,4.595972233682696
11,90_221;96_53231;97_68636;98_91950;99_138057,peatland.2,1014.9564441802984,1.2813209206122578
12,90_29;96_52582;97_67773;98_90662;99_135898,peatland.2,1014.5499406930356,1.1124951687255025
13,90_215;96_42641;97_54542;98_72146;99_106042,peatland.2,1013.4987447494337,1.1945452220280373
14,90_1335;96_38129;97_48511;98_63655;99_97443,peatland.2,1012.6774766824217,1.0409946161526067
15,90_8163;96_56728;97_73322;98_98618;99_149119,peatland.2,1011.9242779208115,1.0833468267163537
16,90_29;96_35540;97_45133;98_59068;99_85292,peatland.2,1011.6589596259793,1.065521973548695
17,90_17850;96_69182;97_89870;98_122195;99_188475,peatland.2,1011.5087411724751,2.153827101335692
18,90_301;96_35020;97_44450;98_58159;99_83808,peatland.2,1011.2494464193745,1.109174147833549
19,90_86;96_5375;97_6630;98_8235;99_11045,peatland.2,1010.2811715404189,1.1267909442059774
20,90_290;96_32364;97_40972;98_53406;99_76354,peatland.2,1010.1715255358198,1.0657638170020645
21,90_2778;96_50877;97_65521;98_87457;99_130645,peatland.2,1010.1329550507305,0.9435394068553457
22,90_2358;96_10339;97_36867;98_47710;99_67694,peatland.2,1009.9100193658691,0.9905887193802074
23,90_1687;96_7134;97_8556;98_10500;99_13863,peatland.2,1009.0792774070484,1.0531375218494792
24,90_216;96_15732;97_19276;98_24071;99_32541,peatland.2,1008.9452153734949,0.9983426247577806
25,90_73;96_4112;97_5037;98_6421;99_8775,peatland.2,1008.6271076733253,1.6758486687324405
26,90_682;96_59984;97_77679;98_104914;99_159396,peatland.2,1008.5611740567539,0.863602443834264
27,90_3290;96_37658;97_47880;98_62772;99_91057,peatland.2,1008.4956150839473,1.7596782791714225
28,90_20;96_795;97_926;98_1256;99_15758,peatland.2,1008.430459687121,0.8618216842179593
29,90_880;96_39591;97_50455;98_66454;99_96963,peatland.2,1008.2777628748729,1.0566312521321966
30,90_86;96_841;97_1665;98_2024;99_40704,peatland.2,1008.0446979828523,1.2882256869961135
31,90_17656;96_71415;97_92806;98_126222;99_193678,peatland.2,1007.903185741317,0.873714413987477
32,90_12;96_173;97_187;98_381;99_1264,peatland.2,1007.8106692941071,1.1494719568504168
33,90_1218;96_13646;97_86444;98_117396;99_179941,peatland.2,1007.7772384845454,1.0013823091011766
34,90_236;96_882;97_3493;98_4419;99_5945,peatland.2,1007.7054417401379,0.7762924195530972
35,90_17919;96_69810;97_90653;98_123207;99_193357,peatland.2,1007.5914248185519,1.013919709552506
36,90_1689;96_50728;97_65328;98_87208;99_130267,peatland.2,1007.4281520060799,0.818653362969078
37,90_8163;96_35539;97_45132;98_59064;99_85288,peatland.2,1007.3343523149714,0.7524518626758663
38,90_221;96_63936;97_82924;98_112379;99_171523,peatland.2,1007.3051095419602,0.744364646555759
39,90_1029;96_7552;97_14036;98_91980;99_138104,peatland.2,1007.1766321042779,0.7787164276392776
40,90_29;96_30815;97_38975;98_50691;99_72333,peatland.2,1007.1303528632548,1.0392916753317194
41,90_602;96_39834;97_50797;98_66932;99_97745,peatland.2,1007.02334306243,0.7756149867021696
42,90_7009;96_45500;97_58353;98_77431;99_114395,peatland.2,1006.9867325894361,0.9414717551947812
43,90_4516;96_34237;97_44434;98_58141;99_83790,peatland.2,1006.849513757993,0.8996551251656756
44,90_290;96_1651;97_1975;98_2429;99_3165,peatland.2,1006.8394794258098,0.6850411317066847
45,90_17850;96_69182;97_89870;98_125298;99_194037,peatland.2,1006.6989471584308,1.6496169512312369
46,90_244;96_14928;97_18231;98_22692;99_30506,peatland.2,1006.4860567843486,0.9729602368233067
47,90_236;96_10720;97_12961;98_15949;99_21141,peatland.2,1006.478174282631,0.8695213654008507
48,90_200;96_57757;97_74718;98_100658;99_152457,peatland.2,1006.3859319149735,1.6923024499611075
49,90_5933;96_55449;97_72752;98_97827;99_147879,peatland.2,1006.372760641812,0.8238814958191799
50,90_1007;96_10334;97_61180;98_81381;99_120832,peatland.2,1006.1937845646853,0.7944980747715714
51,90_290;96_50277;97_64734;98_86369;99_128953,peatland.2,1006.1047076545701,0.8881339664274072
52,90_34;96_327;97_364;98_11689;99_15447,peatland.2,1006.032575924026,0.8522421920861528
53,90_2358;96_10339;97_50903;98_67081;99_97979,peatland.2,1005.9850734239723,0.9191433497736752
54,90_185;96_3524;97_4324;98_5535;99_7551,peatland.2,1005.9145217276046,1.496037062290876
55,90_15948;96_50727;97_65327;98_87207;99_130265,peatland.2,1005.9135310269043,0.7529352161635722
56,90_17;96_2299;97_2791;98_25010;99_33786,peatland.2,1005.7874059788418,0.6895018491950462
57,90_15933;96_45355;97_58163;98_77152;99_113951,peatland.2,1005.7776085849196,0.8141679673938144
58,90_10;96_1164;97_1368;98_1659;99_4082,peatland.2,1005.6811964626651,2.0039256755784947
59,90_1335;96_59985;97_77680;98_104915;99_159398,peatland.2,1005.584503513486,0.8074283130671083
60,90_17263;96_14930;97_18234;98_22697;99_30512,peatland.2,1005.5728560414844,0.7683916980612994
61,90_76;96_186;97_202;98_225;99_265,peatland.2,1005.5377211695595,1.8335436984459736
62,90_990;96_34326;97_43533;98_56912;99_81881,peatland.2,1005.5110407684734,0.7355935320399621
63,90_2462;96_32536;97_41198;98_53720;99_76846,peatland.2,1005.4845288451394,0.7513429163772783
64,90_3105;96_21500;97_45842;98_60031;99_86798,peatland.2,1005.4350363202179,0.7665979808241568
